"artist","total_count","is_korean"
"Los Mesoneros",3,FALSE
"Luar La L",3,FALSE
"Lydia Liza",3,FALSE
"MILCK",3,FALSE
"Madison Kozak",3,FALSE
"Malvae",3,FALSE
"Matstubs",3,FALSE
"Mellow Gang",3,FALSE
"Messiah",3,FALSE
"Method Man",3,FALSE
"Michael H. Brauer",3,FALSE
"Mikayla Sippel",3,FALSE
"Mike Darole",3,FALSE
"MindMassage",3,FALSE
"Mondo Cozmo",3,FALSE
"Mow",3,FALSE
"NOVA WAV",3,FALSE
"Natalie",3,FALSE
"Neo Noir",3,FALSE
"Nic Toms",3,FALSE
"Nico & Vinz",3,FALSE
"Night Raptor",3,FALSE
"Nikki Webster",3,FALSE
"NÉONHÈART",3,FALSE
"ONE OK ROCK",3,FALSE
"OYE!!!",3,FALSE
"Oceanic",3,FALSE
"Oda Kirkwood",3,FALSE
"Ofenbach",3,FALSE
"Oli Sykes",3,FALSE
"Oliver Nelson",3,FALSE
"Ookay",3,FALSE
"Original Cast of Amélie",3,FALSE
"Orville Peck",3,FALSE
"PRZM",3,FALSE
"Paddy Casey",3,FALSE
"Palm Vision",3,FALSE
"Patrick Droney",3,FALSE
"PattyCake",3,FALSE
"Paul Simon",3,FALSE
"Phora",3,FALSE
"Pope",3,FALSE
"Prxxy",3,FALSE
"Purporangejuice",3,FALSE
"Quan'ta",3,FALSE
"Quincy Mumford",3,FALSE
"Raiku",3,FALSE
"Raleigh Ritchie",3,FALSE
"Ramz",3,FALSE
"Rap Nation",3,FALSE
"Rasmus Hagen",3,FALSE
"Reilly Brooke",3,FALSE
"Rise Against",3,FALSE
"Robin T",3,FALSE
"Rockie Fresh",3,FALSE
"Rothstein",3,FALSE
"Rozzi",3,FALSE
"Ryon's World",3,FALSE
"Rytmeklubben",3,FALSE
"SNO",3,FALSE
"SUGA",3,TRUE
"Saddle Up",3,FALSE
"Sam Mac",3,FALSE
"Samantha Gongol",3,FALSE
"Sandollar",3,FALSE
"Scott Chesak",3,FALSE
"Sheryl Rubio",3,FALSE
"Shirley Chisholm",3,FALSE
"Shmackdat",3,FALSE
"Six Nine",3,FALSE
"Skinner & Lightning Seeds",3,FALSE
"Skye",3,FALSE
"Smartface",3,FALSE
"Soldiers",3,FALSE
"Spilt Milk Society",3,FALSE
"Stella Donnelly",3,FALSE
"Stephen McWhirter",3,FALSE
"Steven Malcolm",3,FALSE
"Supa Dupa Humble",3,FALSE
"SuperM",3,FALSE
"System Of A Down",3,FALSE
"TK Kravitz",3,FALSE
"Tashan Stewart",3,FALSE
"Tayler Buono",3,FALSE
"Teamheadkick",3,FALSE
"Terrell Morris",3,FALSE
"The 4 Of Us",3,FALSE
"The 7 Dimensions",3,FALSE
"The Black Keys",3,FALSE
"The Born Love",3,FALSE
"The Dead South",3,FALSE
"The First Edition",3,FALSE
"The Holdup",3,FALSE
"The Maine",3,FALSE
"The Mayries",3,FALSE
"The Memories",3,FALSE
"The Midnight",3,FALSE
"The WRLDFMS Tony Williams",3,FALSE
"The War and Treaty",3,FALSE
"Thomas Hien",3,FALSE
"Trans-Siberian Orchestra",3,FALSE
"Transviolet",3,FALSE
"Travis Greene",3,FALSE
"TrifeDrew",3,FALSE
"Tritonal",3,FALSE
"Tullio",3,FALSE
"Tyrell Trey",3,FALSE
"Tyson James",3,FALSE
"Upchurch",3,FALSE
"Valerie June",3,FALSE
"Valley Girl",3,FALSE
"Valntn",3,FALSE
"Vega",3,FALSE
"Virginia Man",3,FALSE
"Vory",3,FALSE
"WENS",3,FALSE
"Waysons",3,FALSE
"West Coast Massive",3,FALSE
"While She Sleeps",3,FALSE
"Whipping Boy",3,FALSE
"Wifisfuneral",3,FALSE
"Wrabel",3,FALSE
"Wynton Marsalis",3,FALSE
"Yeezys Activist",3,FALSE
"Yogi",3,FALSE
"Young Sparrow And DJ Dragon Nutz",3,FALSE
"YungGen",3,FALSE
"ZZ Ward",3,FALSE
"Zack Tabudlo",3,FALSE
"Zoology",3,FALSE
"[bsd.u]",3,TRUE
"flora cash",3,FALSE
"goodboy noah",3,FALSE
"i_o",3,FALSE
"itsnk",3,FALSE
"lil ricefield",3,FALSE
"seiji oda",3,FALSE
"sophie meiers",3,FALSE
"ssgkobe",3,FALSE
"townhall",3,FALSE
"190118",2,FALSE
"50 Cent",2,FALSE
"AKMU",2,FALSE
"ANH",2,FALSE
"Abe M Beats",2,FALSE
"Ace Hashimoto",2,FALSE
"Adam Beyer",2,FALSE
"Afro Music",2,FALSE
"AfterDeath",2,FALSE
"Agent Sasco (Assassin)",2,FALSE
"Alborosie",2,FALSE
"Alex Hall",2,FALSE
"Allan Holdsworth",2,FALSE
"Alogte Oho & His Sounds of Joy",2,FALSE
"Alvin & The Chipmunks",2,FALSE
"Amir Obe",2,FALSE
"Andrea Bocelli",2,FALSE
"Angèle",2,FALSE
"Anik Khan",2,FALSE
"Anna Cathcart",2,FALSE
"Anthony Santos",2,FALSE
"Architects",2,FALSE
"Ast3p",2,FALSE
"BIGBANG",2,TRUE
"BVRNOUT",2,FALSE
"Babyface",2,FALSE
"Basement",2,FALSE
"Baxuz",2,FALSE
"Bay Rays",2,FALSE
"Beatslingers",2,FALSE
"Beez Lol",2,FALSE
"Belo",2,FALSE
"Billy Eichner",2,FALSE
"Booboo Stewart",2,FALSE
"Brandon Rossi",2,FALSE
"Brooks Brown",2,FALSE
"Brxndead",2,FALSE
"Bryan Adams",2,FALSE
"Bubba Sparxxx",2,FALSE
"CLAYE",2,FALSE
"Cadence Ludden",2,FALSE
"Cameron Boyce",2,FALSE
"Capo",2,FALSE
"Car Seat Headrest",2,FALSE
"Casanova",2,FALSE
"Chad Bogus",2,FALSE
"Chamillionaire",2,FALSE
"Chase Atlantic",2,FALSE
"Chevy Woods",2,FALSE
"Chris Howland",2,FALSE
"Chuck Sutton",2,FALSE
"Cliff Richard",2,FALSE
"Clueless Kit",2,FALSE
"Cody Lovaas",2,FALSE
"Cold Diamond & Mink",2,FALSE
"Commodores",2,FALSE
"Confetti",2,FALSE
"Crooked Colours",2,FALSE
"Cyko",2,FALSE
"D Stoned",2,FALSE
"D3szn",2,FALSE
"Dana and the Wolf",2,FALSE
"Danrell x Småland",2,FALSE
"Das",2,FALSE
"Dave Grohl",2,FALSE
"David Archuleta",2,FALSE
"Dawn Richard",2,FALSE
"Dennis Kruissen",2,FALSE
"Dense & Pika",2,FALSE
"Devault",2,FALSE
"Donna Missal",2,FALSE
"Dove Cameron",2,FALSE
"EPMD",2,FALSE
"Edward Sharpe & The Magnetic Zeros",2,FALSE
"Eik Octobre",2,FALSE
"Electric Guest",2,FALSE
"Elujay",2,FALSE
"Erika Costell",2,FALSE
"Eryn Allen Kane",2,FALSE
"Eternity Forever",2,FALSE
"Evalyn",2,FALSE
"Farid Bang",2,FALSE
"Fats Domino",2,FALSE
"Finn Pearce",2,FALSE
"Fossa Beats",2,FALSE
"Frankie Simone",2,FALSE
"GOLDHOUSE",2,FALSE
"Gang Starr",2,FALSE
"Gateway Worship",2,FALSE
"Gladius James",2,FALSE
"Glee Cast",2,FALSE
"Gotye",2,FALSE
"Govales",2,FALSE
"Haarper",2,FALSE
"Habstrakt",2,FALSE
"Harrison Brome",2,FALSE
"Have Mercy",2,FALSE
"High N Wild",2,FALSE
"High Sunn",2,FALSE
"Hiko Momoji",2,FALSE
"Home State",2,FALSE
"Ibeyi",2,FALSE
"Imanbek",2,FALSE
"Irma Thomas",2,FALSE
"J.Sheon",2,FALSE
"JONGHYUN",2,TRUE
"JORDY23",2,FALSE
"JOYRYDE",2,FALSE
"JULiA LEWiS",2,FALSE
"Jadah Marie",2,FALSE
"James Barker Band",2,FALSE
"Jasmine Thompson",2,FALSE
"Jaudy",2,FALSE
"Jay Critch",2,FALSE
"Jennifer Hudson",2,FALSE
"Jmo Divinci",2,FALSE
"Joan Jett & The Blackhearts",2,FALSE
"Johnny Mathis",2,FALSE
"Johnny Yukon",2,FALSE
"Jordi Rivera",2,FALSE
"Josh Cumbee",2,FALSE
"Juicy World",2,FALSE
"Just Loud",2,FALSE
"Juto",2,FALSE
"KROMATIKS",2,FALSE
"Kam James",2,FALSE
"Karinah",2,FALSE
"Karlae",2,FALSE
"Kosa",2,FALSE
"Krizz Kaliko",2,FALSE
"Kyle Edwards",2,FALSE
"Kyson",2,FALSE
"LIA",2,TRUE
"LINES",2,FALSE
"LU2VYK",2,FALSE
"Lakeyah",2,FALSE
"Lauren Duski",2,FALSE
"Lenis",2,FALSE
"Lil Wop",2,FALSE
"London Symphony Orchestra",2,FALSE
"Los Macorinos",2,FALSE
"Los Retros",2,FALSE
"Lotus",2,FALSE
"Ludlow",2,FALSE
"M A E S T R O",2,FALSE
"MICHELLE",2,FALSE
"Marcus Marr",2,FALSE
"Matt Kali",2,FALSE
"Matteo Bocelli",2,FALSE
"Mavi Phoenix",2,FALSE
"Mayar Jenisk",2,FALSE
"McFabulous",2,FALSE
"Meko Supreme",2,FALSE
"Melanie Faye",2,FALSE
"Micahfonecheck",2,FALSE
"Mikhail Pletnev",2,FALSE
"Mir0sama",2,FALSE
"Mishon",2,FALSE
"MistaDC",2,FALSE
"Montis",2,FALSE
"Moses Sumney",2,FALSE
"MostHated",2,FALSE
"Mouse and Level",2,FALSE
"Mr Twin Sister",2,FALSE
"Mr. Probz",2,FALSE
"My Morning Jacket",2,FALSE
"Mylene Cruz (Herizen Guardiola) & The Soul Madonnas",2,FALSE
"NEUS",2,FALSE
"Naaz",2,FALSE
"Natalie Cole",2,FALSE
"New Found Glory",2,FALSE
"Nicky D's",2,FALSE
"No Vanity",2,FALSE
"Noname",2,FALSE
"Norah Jones",2,FALSE
"Noriel",2,FALSE
"Oasis",2,FALSE
"Orion Sun",2,FALSE
"Ozzy Osbourne",2,FALSE
"Pakitin El Verdadero",2,FALSE
"Paperwhite",2,FALSE
"Party Hardly",2,FALSE
"Passenger",2,FALSE
"Patrick Lee",2,FALSE
"Paul Kelly",2,FALSE
"Pearl Jam",2,FALSE
"Pegboard Nerds",2,FALSE
"Pratt & Moody",2,FALSE
"Pretenders",2,FALSE
"Probably Raymond",2,FALSE
"Pyotr Ilyich Tchaikovsky",2,FALSE
"Queendome Come",2,FALSE
"Quiet Disorder",2,FALSE
"RAU DEF",2,FALSE
"Rag'n'Bone Man",2,FALSE
"Raindear",2,FALSE
"Rammstein",2,FALSE
"Reddz",2,FALSE
"Ricky Anthony",2,FALSE
"RobGz",2,FALSE
"Roy Head & The Traits",2,FALSE
"Run–D.M.C.",2,FALSE
"Russian National Orchestra",2,FALSE
"S. Willz",2,FALSE
"SCH",2,FALSE
"SJUR",2,FALSE
"SPIRIT OF THE BEEHIVE",2,FALSE
"STARSET",2,FALSE
"STREET LIGHT",2,FALSE
"Salt Cathedral",2,FALSE
"Sam Cooke",2,FALSE
"Sam Patch",2,FALSE
"Sam Seg",2,FALSE
"Savatage",2,FALSE
"Seth Rogen",2,FALSE
"Shotgun Shane",2,FALSE
"Shungudzo",2,FALSE
"Skizzy Mars",2,FALSE
"Sleep",2,FALSE
"Slightly Stoopid",2,FALSE
"Sofia Carson",2,FALSE
"Sonny Bass",2,FALSE
"Spencer Kane",2,FALSE
"Spencer Ludwig",2,FALSE
"Spencer Roberts",2,FALSE
"Spock",2,FALSE
"SprngBrk",2,FALSE
"Stephen Carey",2,FALSE
"Steven Mudd",2,FALSE
"Stix",2,FALSE
"Street Rappers",2,FALSE
"Strick",2,FALSE
"Stwo",2,FALSE
"Styles P",2,FALSE
"Synchronice",2,FALSE
"T-Shyne",2,FALSE
"T-Zank",2,FALSE
"TAEYEON",2,TRUE
"THE NEVERLY BOYS",2,FALSE
"TV Noise",2,FALSE
"Talib Kweli",2,FALSE
"Talking Heads",2,FALSE
"Taylor Gang",2,FALSE
"Tayls",2,FALSE
"Tegan and Sara",2,FALSE
"Terence Ryan",2,FALSE
"The Band Of Heathens",2,FALSE
"The Clash",2,FALSE
"The Soul Madonnas",2,FALSE
"Third Party",2,FALSE
"Thomas White",2,FALSE
"Thrice",2,FALSE
"Tina Turner",2,FALSE
"Tokyo Jetz",2,FALSE
"Trap Capos",2,FALSE
"Travis Denning",2,FALSE
"Trio Vegabajeño",2,FALSE
"Trooper",2,FALSE
"Twin Peaks",2,FALSE
"Uncle Kade",2,FALSE
"Unfoonk",2,FALSE
"Villette",2,FALSE
"Vlone Leakers",2,FALSE
"Walker McGuire",2,FALSE
"Wanda Sykes",2,FALSE
"Wild Nothing",2,FALSE
"Willem de Roo",2,FALSE
"Yang Hee Eun",2,FALSE
"Yello",2,FALSE
"Yevin Francisco",2,FALSE
"Young Ash",2,FALSE
"Young Buck",2,FALSE
"Young Killer",2,FALSE
"Zola Blood",2,FALSE
"aiwake",2,FALSE
"ayokay",2,FALSE
"carobae",2,FALSE
"charlieonnafriday",2,FALSE
"ella jane",2,FALSE
"fun.",2,FALSE
"illvibe",2,FALSE
"køra",2,FALSE
"nite swim",2,FALSE
"noevdv",2,FALSE
"salvia palth",2,FALSE
"snny",2,FALSE
"soho",2,FALSE
"220 KID",1,FALSE
"2gether",1,FALSE
"641",1,FALSE
"73bands",1,FALSE
"9 Theory",1,FALSE
"ABBA",1,FALSE
"Aazar",1,FALSE
"Addison Grace",1,FALSE
"Addison Rae",1,FALSE
"Adrianne Lenker",1,FALSE
"Ajdaguru",1,FALSE
"Alanis Morissette",1,FALSE
"Allison Pierce",1,FALSE
"Ama Lou",1,FALSE
"Amber Maya",1,FALSE
"Andrej Lazarevic Andy",1,FALSE
"Andrew Galucki",1,FALSE
"Andrey Azizov",1,FALSE
"André Aires",1,FALSE
"Angels & Airwaves",1,FALSE
"Anne Lan",1,FALSE
"Ariana DeBoo",1,FALSE
"Asuking",1,FALSE
"August Alsina",1,FALSE
"August Hotel",1,FALSE
"Axel Leon",1,FALSE
"Axwell",1,FALSE
"B.E.R.",1,FALSE
"BAD CHILD",1,FALSE
"BLVMENKIND",1,FALSE
"Barrett Wilbert Weed",1,FALSE
"Bay Swag",1,FALSE
"Ben Howard",1,FALSE
"Benjamin Loeb",1,FALSE
"Benny The Butcher",1,FALSE
"Berhana",1,FALSE
"BiC Fizzle",1,FALSE
"Bizzare Contact",1,FALSE
"Bobby McFerrin",1,FALSE
"Bow Wow Wow",1,FALSE
"Brandon Shinin",1,FALSE
"Brandon Wardell",1,FALSE
"Bright Sparks",1,FALSE
"Bruxas",1,FALSE
"CAGGIE",1,FALSE
"Cady Groves",1,FALSE
"Camino",1,FALSE
"Chad Smith",1,FALSE
"Chan Se Park",1,FALSE
"Chappell Roan",1,FALSE
"Charles Esten",1,FALSE
"Charlie Murphy",1,FALSE
"Chloe Gendrow",1,FALSE
"Choker",1,FALSE
"Chris Allison",1,FALSE
"Chris The Voice",1,FALSE
"Christina Perri",1,FALSE
"Citizen Way",1,FALSE
"Colby O'Donis",1,FALSE
"Colter Wall",1,FALSE
"Conzito",1,FALSE
"Corey",1,FALSE
"Cory Gunz",1,FALSE
"DIXSON",1,FALSE
"DJ Cassidy",1,FALSE
"DJ Cobra Monterrey",1,FALSE
"DJ Diddy",1,FALSE
"DPR LIVE",1,FALSE
"DaHeala",1,FALSE
"Dan Auerbach",1,FALSE
"Dance Gavin Dance",1,FALSE
"Danrell",1,FALSE
"Dantès",1,FALSE
"Darci",1,FALSE
"David Lee Murphy",1,FALSE
"Dawn Mitschele",1,FALSE
"Deathpact",1,FALSE
"Debelah Morgan",1,FALSE
"Del Water Gap",1,FALSE
"Derez De’Shon",1,FALSE
"Dexys Midnight Runners",1,FALSE
"Dj Adoni",1,FALSE
"Dog Blood",1,FALSE
"Donna Summer",1,FALSE
"Donyay",1,FALSE
"Dreamspook",1,FALSE
"Dropgun",1,FALSE
"DunkMemer",1,FALSE
"E.T.",1,FALSE
"ERNEST",1,FALSE
"Ed Ivory",1,FALSE
"Elise LeGrow",1,FALSE
"Ella Isaacson",1,FALSE
"Elle Watson",1,FALSE
"Ellie Nelson",1,FALSE
"FIDLAR",1,FALSE
"FN DaDealer",1,FALSE
"FYOHNA",1,FALSE
"Far Places",1,FALSE
"Felix Cartal",1,FALSE
"Fetty Luciano",1,FALSE
"Fiji Blue",1,FALSE
"Fjer",1,FALSE
"Focus",1,FALSE
"Fontaines D.C.",1,FALSE
"Four Tops",1,FALSE
"Frightened Rabbit",1,FALSE
"G4 Boyz",1,FALSE
"Gabe Nekrutman",1,FALSE
"Ghost Rider",1,FALSE
"Gianluca Vacchi",1,FALSE
"Gizmo Varillas",1,FALSE
"Grapetooth",1,FALSE
"Gregory Alan Isakov",1,FALSE
"Griffin Oskar",1,FALSE
"Hadi Zeidan",1,FALSE
"Haim Saban",1,FALSE
"Harry Belafonte",1,FALSE
"Harry Simeone Chorale",1,FALSE
"Headass",1,FALSE
"Hirsh",1,FALSE
"Hyborian",1,FALSE
"IGBO",1,FALSE
"INGA",1,FALSE
"Ikabod Veins",1,FALSE
"Innov Gnawa",1,FALSE
"J Warner",1,FALSE
"J-Factor",1,FALSE
"JON VINYL",1,FALSE
"JX RIDERS",1,FALSE
"Jack Vallier",1,FALSE
"Jackson Wang",1,TRUE
"James Vickery",1,FALSE
"Jamie Foxx",1,FALSE
"Jamie N Commons",1,FALSE
"Jarreau Vandal",1,FALSE
"Jban$2Turnt",1,FALSE
"Jennifer Ormond",1,FALSE
"Jeremy Fisher",1,FALSE
"Jesy Nelson",1,FALSE
"Jidenna",1,FALSE
"Jim Jones",1,FALSE
"Jimi Cravity",1,FALSE
"Jimmy Buffett",1,FALSE
"Jimmy Whoo",1,FALSE
"Jinka",1,FALSE
"JoeLew",1,FALSE
"Joseph Yap",1,FALSE
"Julie Bergan",1,FALSE
"Jungleboi",1,FALSE
"Jynjo",1,FALSE
"KJoke",1,FALSE
"KaMillion",1,FALSE
"Kamaiyah",1,FALSE
"Kansas",1,FALSE
"Kardinal Offishall",1,FALSE
"Kasai",1,FALSE
"Kate Boy",1,FALSE
"Keith Green",1,FALSE
"Kemba",1,FALSE
"Ken Page",1,FALSE
"Khlaw",1,FALSE
"Khrebto",1,FALSE
"Kidway",1,FALSE
"Kidz Bop Kids",1,FALSE
"Killavesi",1,FALSE
"Killumantii",1,FALSE
"Kim",1,TRUE
"King Los",1,FALSE
"Kontra K",1,FALSE
"Kristian Stanfill",1,FALSE
"Kristin Chenoweth",1,FALSE
"Kweku Collins",1,FALSE
"Kyrie Kristmanson",1,FALSE
"L.I.T.T",1,FALSE
"LEN",1,FALSE
"LILmackMIni",1,FALSE
"Legendary DJs",1,FALSE
"Lemony Kravitz",1,FALSE
"Leonell Cassio",1,FALSE
"Lil West",1,FALSE
"Lila Drew",1,FALSE
"Lili K",1,FALSE
"Liv.e",1,FALSE
"Loco",1,FALSE
"Loubenski",1,FALSE
"Lud Foe",1,FALSE
"Luis Trindade",1,FALSE
"MAJOR.",1,FALSE
"MC Fiji",1,FALSE
"MC Kevinho",1,FALSE
"MC Ty",1,FALSE
"MHS",1,FALSE
"MINZY",1,TRUE
"MK xyz",1,FALSE
"MacKenzie Porter",1,FALSE
"Mack Brock",1,FALSE
"Mad Wave",1,FALSE
"Madonna",1,FALSE
"Malu Trevejo",1,FALSE
"Mansionair",1,FALSE
"Mansionz",1,FALSE
"Mariah the Scientist",1,FALSE
"Mariami",1,FALSE
"Marvin Divine",1,FALSE
"Maryli Morett",1,FALSE
"Matt Maeson",1,FALSE
"Mavado",1,FALSE
"Maya B",1,FALSE
"Medasin",1,FALSE
"Michael J Supreme",1,FALSE
"MiiaDiiviine",1,FALSE
"Mike Vale",1,FALSE
"Mike Williams",1,FALSE
"Miky Woodz",1,FALSE
"Millie",1,FALSE
"Missing Seoul",1,FALSE
"Mob Rich",1,FALSE
"Moguai",1,FALSE
"MohandBadz",1,FALSE
"Moorea",1,FALSE
"Morrissey",1,FALSE
"Mos Isley",1,FALSE
"Motionless In White",1,FALSE
"Mt. Joy",1,FALSE
"NISHA",1,FALSE
"Nashville Cast",1,FALSE
"Nate Fox",1,FALSE
"Nathan Colberg",1,FALSE
"Neil Diamond",1,FALSE
"New Edition",1,FALSE
"Nick Kosma",1,FALSE
"Nicotine's Famous Honey",1,FALSE
"Niels Van Gogh",1,FALSE
"NiiHWA",1,FALSE
"Nikki Lane",1,FALSE
"Niska",1,FALSE
"Nitty Gritty Dirt Band",1,FALSE
"No Plug",1,FALSE
"Noax",1,FALSE
"Nosaj Thing",1,FALSE
"Nothing But Thieves",1,FALSE
"Nurko",1,FALSE
"O.T. Genasis",1,FALSE
"OMI",1,FALSE
"OVYD",1,FALSE
"Off Set",1,FALSE
"Offramp",1,FALSE
"Original Broadway Cast of Mean Girls",1,FALSE
"Overcoats",1,FALSE
"Panta Ray",1,FALSE
"Passion",1,FALSE
"Peter Duke",1,FALSE
"Phil Collins",1,FALSE
"Power Trip",1,FALSE
"Pretty Vee",1,FALSE
"Priest",1,FALSE
"Problem",1,FALSE
"Purple Mountains",1,FALSE
"Pvrx",1,FALSE
"R E L",1,FALSE
"RAOK",1,FALSE
"RamaBao$",1,FALSE
"Rane Raps",1,FALSE
"Ray Fulcher",1,FALSE
"Red Hot Chili Peppers",1,FALSE
"Redbone",1,FALSE
"Regular Marcus",1,FALSE
"Reo Cragun",1,FALSE
"Rexy",1,FALSE
"Rhett Akins",1,FALSE
"Ric Wilson",1,FALSE
"Rick James",1,FALSE
"Robb Bank$",1,FALSE
"Robert Trujillo",1,FALSE
"Rock Mafia",1,FALSE
"Roger",1,FALSE
"Ronald Isley",1,FALSE
"Rush",1,FALSE
"Rusted Root",1,FALSE
"RØMANS",1,FALSE
"SAFE",1,FALSE
"SEUNGRI",1,TRUE
"SHINee",1,TRUE
"SKYGGE",1,FALSE
"SVDDEN DEATH",1,FALSE
"SWV",1,FALSE
"Sabrina Bellaouel",1,FALSE
"Sam Darton",1,FALSE
"Santo Trevisani",1,FALSE
"Sarah Solovay",1,FALSE
"Savoir Adore",1,FALSE
"Scarub",1,FALSE
"Scott Helman",1,FALSE
"Scott Joplin",1,FALSE
"Scott Quinn",1,FALSE
"Sean Leon",1,FALSE
"Seaside Resort",1,FALSE
"Seether",1,FALSE
"Sergio Valentino",1,FALSE
"Seth Alley",1,FALSE
"Sevendeaths",1,FALSE
"Shea Diamond",1,FALSE
"Shuki Levy",1,FALSE
"SiDizen King",1,FALSE
"Signals In Smoke",1,FALSE
"Silver Jews",1,FALSE
"Skyetunes",1,FALSE
"Slicktor Victor",1,FALSE
"Slow Magic",1,FALSE
"Soft Cell",1,FALSE
"Solkatt",1,FALSE
"Spazz Cardigan",1,FALSE
"Spud Cannon",1,FALSE
"St. Beauty",1,FALSE
"Star Cast",1,FALSE
"Sun Parade",1,FALSE
"Sunni Colón",1,FALSE
"Supreme Cartel Fye",1,FALSE
"Sus Life",1,FALSE
"Swing",1,FALSE
"TAICO",1,FALSE
"TLC",1,FALSE
"TW3LVE",1,FALSE
"Taio Cruz",1,FALSE
"Tankhead",1,FALSE
"Taurus",1,FALSE
"Tay Keith",1,FALSE
"Tejal Yann",1,FALSE
"Terror Jr",1,FALSE
"The Afghan Whigs",1,FALSE
"The Americanos",1,FALSE
"The Blessed Madonna",1,FALSE
"The Chicago Duo",1,FALSE
"The Dangerous Summer",1,FALSE
"The Five Stairsteps",1,FALSE
"The Goo Goo Dolls",1,FALSE
"The HamilTones",1,FALSE
"The Snake Charmer",1,FALSE
"The Tin Man",1,FALSE
"The Vanjas",1,FALSE
"Tohi",1,FALSE
"Tom DeLonge",1,FALSE
"Trapboy Freddy",1,FALSE
"Trevor Myall",1,FALSE
"TÂCHES",1,FALSE
"UMEK",1,FALSE
"Unlike Pluto",1,FALSE
"Upstates",1,FALSE
"Valley",1,FALSE
"Vintage Trouble",1,FALSE
"Víctor Manuelle",1,FALSE
"WATTS",1,FALSE
"WAVYVIBE",1,FALSE
"Waterparks",1,FALSE
"What So Not",1,FALSE
"XoMusic",1,FALSE
"Yeah Yeah Yeahs",1,FALSE
"You Me At Six",1,FALSE
"Youv Dee",1,FALSE
"Zack Villere",1,FALSE
"ZeXzy",1,FALSE
"a l l i e",1,FALSE
"godwire",1,FALSE
"insaneintherainmusic",1,FALSE
"j ember",1,FALSE
"jetsonmade",1,FALSE
"northsixty",1,FALSE
"wonder",1,TRUE
"xakavir",1,FALSE
